,,,,CO ,1.0,2.0,1.0,3.03030303030303,%,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,24.44,59.00005399999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EU ,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,24.44,24.44,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LN ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MC ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ME2,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MI ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NO ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NV ,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,24.44,24.44,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OR ,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,24.44,24.44,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PD ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PM ,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,24.44,24.44,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RI ,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,24.44,24.44,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RM ,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,24.44,24.44,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SC ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SM ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TV ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VR ,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,24.44,24.44,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,XX ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMOSCIO       ,,,,TOT. GIAC.,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,391.04,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.ACQ:,12.22,(26.-2.16-0),,,TOT. CON.,33.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,403.26,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.VEN:,59.000053999999984,SC.M.%,-9.15254236981312e-05,,TOT.  VEN.,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,59.00005399999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ.VEN1.,59.0,PRZ.VEN2.,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARTICOLO,,NEG,GIAC,CON,VEN,%VEN,,PZ,,,,,,,,,,,,,,,,,,,,,,V. Gia,V. Con.,V. Ven
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BO/PH5699NE,,1MANICO OVALE CAMOS, NERO,AR ,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,24.44,24.44,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,AU ,,1.0,1.0,3.03030303030303,%,,,,,,,,,,,,,,,,,,,,,,,,12.22,59.00005399999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BO ,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,24.44,24.44,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BS ,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,24.44,24.44,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CA ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CO ,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,24.44,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EU ,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,24.44,24.44,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LN ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,M4 ,,,1.0,3.03030303030303,%,,,,,,,,,,,,,,,,,,,,,,,,,49.999992
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MC ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ME2,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MI ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NO ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NV ,1.0,2.0,1.0,3.03030303030303,%,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,24.44,59.00005399999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OR ,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,24.44,24.44,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PD ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PM ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RI ,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,24.44,24.44,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RM ,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,24.44,24.44,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SC ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SD ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SM ,,1.0,1.0,3.03030303030303,%,,,,,,,,,,,,,,,,,,,,,,,,12.22,44.999944
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TV ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VR ,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,24.44,24.44,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,XX ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMOSCIO       ,,,,TOT. GIAC.,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,354.38,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.ACQ:,12.22,(26.-2.16-0),,,TOT. CON.,33.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,403.26,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.VEN:,53.250011,SC.M.%,9.745744067796604,,TOT.  VEN.,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,213.00004399999997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ.VEN1.,59.0,PRZ.VEN2.,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARTICOLO,,NEG,GIAC,CON,VEN,%VEN,,PZ,,,,,,,,,,,,,,,,,,,,,,V. Gia,V. Con.,V. Ven
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BO/PH5699TM,,1MANICO OVALE CAMOS, TESTA DI MORO,AR ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,AU ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BO ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BS ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CO ,,1.0,1.0,5.555555555555555,%,,,,,,,,,,,,,,,,,,,,,,,,12.22,59.00005399999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EU ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LN ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MI ,,1.0,1.0,5.555555555555555,%,,,,,,,,,,,,,,,,,,,,,,,,12.22,59.00005399999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NO ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NV ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OR ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PM ,,1.0,1.0,5.555555555555555,%,,,,,,,,,,,,,,,,,,,,,,,,12.22,59.00005399999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RI ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RM ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SC ,,1.0,1.0,5.555555555555555,%,,,,,,,,,,,,,,,,,,,,,,,,12.22,59.00005399999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SM ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TV ,,1.0,1.0,5.555555555555555,%,,,,,,,,,,,,,,,,,,,,,,,,12.22,59.00005399999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VR ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,XX ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMOSCIO       ,,,,TOT. GIAC.,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,158.86,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.ACQ:,12.22,(26.-2.16-0),,,TOT. CON.,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,219.96,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.VEN:,59.000054,SC.M.%,-9.152542374437672e-05,,TOT.  VEN.,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,295.00026999999994
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ.VEN1.,59.0,PRZ.VEN2.,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARTICOLO,,NEG,GIAC,CON,VEN,%VEN,,PZ,,,,,,,,,,,,,,,,,,,,,,V. Gia,V. Con.,V. Ven
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BO/PH5699TO,,1MANICO OVALE CAMOS L.TAUPE, TORTORA,AR ,,1.0,1.0,4.761904761904762,%,,,,,,,,,,,,,,,,,,,,,,,,12.22,59.00005399999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,AU ,,1.0,1.0,4.761904761904762,%,,,,,,,,,,,,,,,,,,,,,,,,12.22,53.100011999999985
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BO ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BS ,,1.0,1.0,4.761904761904762,%,,,,,,,,,,,,,,,,,,,,,,,,12.22,59.00005399999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CA ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CO ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EU ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LN ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MC ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ME2,,1.0,1.0,4.761904761904762,%,,,,,,,,,,,,,,,,,,,,,,,,12.22,59.00005399999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MI ,,1.0,1.0,4.761904761904762,%,,,,,,,,,,,,,,,,,,,,,,,,12.22,59.00005399999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NO ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NV ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OR ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PM ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RI ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RM ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SC ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SM ,,1.0,1.0,4.761904761904762,%,,,,,,,,,,,,,,,,,,,,,,,,12.22,59.00005399999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TV ,,1.0,1.0,4.761904761904762,%,,,,,,,,,,,,,,,,,,,,,,,,12.22,59.00005399999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VR ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,12.22,12.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,XX ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMOSCIO       ,,,,TOT. GIAC.,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,171.08,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.ACQ:,12.22,(26.-2.16-0),,,TOT. CON.,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,256.62,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.VEN:,58.15719085714285,SC.M.%,1.4284900726392369,,TOT.  VEN.,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,407.10033599999997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ.VEN1.,59.0,PRZ.VEN2.,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARTICOLO,,NEG,GIAC,CON,VEN,%VEN,,PZ,,,,,,,,,,,,,,,,,,,,,,V. Gia,V. Con.,V. Ven
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BO/PH5740BE,,RDP BASSA MANICI LUNGHI SAND, BEIGE,AR ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,10.91,10.91,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BO ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,10.91,10.91,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BS ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,10.91,10.91,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,XX ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMOSCIO       ,,,,TOT. GIAC.,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,32.73,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.ACQ:,10.91,(26.-2.16-0),,,TOT. CON.,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,32.73,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.VEN:,,SC.M.%,,,TOT.  VEN.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ.VEN1.,49.0,PRZ.VEN2.,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARTICOLO,,NEG,GIAC,CON,VEN,%VEN,,PZ,,,,,,,,,,,,,,,,,,,,,,V. Gia,V. Con.,V. Ven
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BO/PH5740CA,,RDP BASSA MANICI LUNGHI L.CAME, CAMEL,NV ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,10.91,10.91,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OR ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,10.91,10.91,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RI ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,10.91,10.91,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RM ,,1.0,1.0,25.0,%,,,,,,,,,,,,,,,,,,,,,,,,10.91,48.999958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,XX ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMOSCIO       ,,,,TOT. GIAC.,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,32.73,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.ACQ:,10.91,(26.-2.16-0),,,TOT. CON.,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,43.64,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.VEN:,48.999958,SC.M.%,8.571428572061134e-05,,TOT.  VEN.,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,48.999958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ.VEN1.,49.0,PRZ.VEN2.,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARTICOLO,,NEG,GIAC,CON,VEN,%VEN,,PZ,,,,,,,,,,,,,,,,,,,,,,V. Gia,V. Con.,V. Ven
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BO/PH5740CU,,RDP BASSA MANICI LUNGHI CHOCO, CUOIO,AR ,,1.0,1.0,9.090909090909092,%,,,,,,,,,,,,,,,,,,,,,,,,10.91,48.999958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BO ,,1.0,1.0,9.090909090909092,%,,,,,,,,,,,,,,,,,,,,,,,,10.91,48.999958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CO ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,10.91,10.91,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EU ,,1.0,1.0,9.090909090909092,%,,,,,,,,,,,,,,,,,,,,,,,,10.91,48.999958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LN ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,10.91,10.91,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NV ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,10.91,10.91,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OR ,,1.0,1.0,9.090909090909092,%,,,,,,,,,,,,,,,,,,,,,,,,10.91,48.999958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PM ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,10.91,10.91,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RI ,,1.0,1.0,9.090909090909092,%,,,,,,,,,,,,,,,,,,,,,,,,10.91,48.999958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RM ,,1.0,1.0,9.090909090909092,%,,,,,,,,,,,,,,,,,,,,,,,,10.91,48.999958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VR ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,10.91,10.91,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,XX ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMOSCIO       ,,,,TOT. GIAC.,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,54.55,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.ACQ:,10.91,(26.-2.16-0),,,TOT. CON.,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,120.01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ M.VEN:,48.999958,SC.M.%,8.571428572061134e-05,,TOT.  VEN.,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,293.999748
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRZ.VEN1.,49.0,PRZ.VEN2.,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ARTICOLO,,NEG,GIAC,CON,VEN,%VEN,,PZ,,,,,,,,,,,,,,,,,,,,,,V. Gia,V. Con.,V. Ven
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BO/PH5740NE,,RDP BASSA MANICI LUNGHI, NERO,AR ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,10.91,10.91,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BO ,,1.0,1.0,10.0,%,,,,,,,,,,,,,,,,,,,,,,,,10.91,48.999958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CO ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,10.91,10.91,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EU ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,10.91,10.91,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NV ,,1.0,1.0,10.0,%,,,,,,,,,,,,,,,,,,,,,,,,10.91,48.999958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OR ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,10.91,10.91,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PM ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,10.91,10.91,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RI ,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,10.91,10.91,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
